,EP,BP,SP,MOM_12_1,REV_1M,ROE_TTM,GPM_change,VOL_20D,IVOL,TURN_1M,AMIHUD
2021-04,-0.14176517147008982,-0.10826211618923591,0.03015981357051697,0.08705638915880089,0.038563078947673565,0.09501954000939916,0.059006808791613415,0.09813493599929475,-0.1350555390522215,-0.18062962440971175,0.026346982401442152
2021-05,-0.13502917704546477,-0.1202293778496507,0.027455736569078477,0.08995319358325206,0.05709547992573921,0.0982247033717064,0.09978696922255986,0.09778067391997552,-0.13796038868619398,-0.1301858056437444,-0.006298494182634564
2021-06,-0.14490033710423864,-0.11824322165733213,0.008795920224440151,0.08597634856618039,0.09907984725967366,0.06235377367574326,0.1521861686084721,0.10649100695812531,-0.07358455861328697,-0.1432179671177029,0.005170850214804295
2021-07,-0.13216099111678095,-0.11321308672391694,-0.00934538190296265,0.08596675366342123,0.114748774014503,0.046045665714237925,0.14206553830078764,0.11130262183860701,-0.09150342717563031,-0.14187328090953727,-0.0117744786396151
2021-08,-0.1336360008657736,-0.12424210098580943,0.004933403499464924,0.12181931979884858,0.1223979413483651,0.020457736738725304,0.13387525407338138,0.15538507377566763,-0.05919080385703713,-0.11509827652919359,0.008964088527733545
2021-09,-0.13150718681709042,-0.11239872996469531,0.003045611088541712,0.07535335227910624,0.12872331394990483,-0.01983727921647238,0.05757569367713348,0.15408104575196654,-0.15166934482376965,-0.15012312976689243,0.015685312664426975
2021-10,-0.15287920415836978,-0.0975578755271377,0.006866630157643329,0.10202153635596976,0.06017883809979081,-0.052239053833143596,0.11479821578865142,0.13256719663439898,-0.14213404135452096,-0.12415996217566949,0.014597445914704226
2021-11,-0.1536491730966058,-0.08761246243896477,-0.05106797910970121,0.09629185104204545,0.009941739438741002,-0.07059877246579838,0.09906522248404517,0.10948085652995729,-0.16161347512279708,-0.0834152067202409,0.07726326155110287
2021-12,-0.07283421615382414,0.05273522869563761,0.028128453906229853,-0.04561815939632495,0.005615655895315725,-0.21990096648374327,-0.045169776662655405,0.004350268311053125,-0.25632979511384385,0.06806330389341352,0.2012541754879585
2022-01,0.03431678414228374,0.1508286568801413,0.03576098033727713,-0.0873841196200254,-0.03765979018971669,-0.24117729381745576,-0.012386286961208226,-0.05912876758547776,-0.12281559020933037,0.01569376513970924,0.20284796511737452
2022-02,-0.033553986956140196,0.11381612851793596,-0.08586053270934874,-0.034034321633085694,-0.014150168596080334,-0.259375884566561,-0.013380075303291595,0.008943856927428852,-0.14798374048382926,-0.01148021990830366,0.27742108439799473
2022-03,-0.0055492775544974384,0.09455877029832815,-0.0651980956013918,-0.015085128475941055,0.014751658104568079,-0.2663013075215235,-0.024091701731553273,0.03587936358849339,-0.17152874166151466,-0.06881979795825162,0.2382361575039372
2022-04,0.06494479732521148,0.13620213727694008,-0.030889174827890366,-0.09600626125852645,5.0406982852049474e-05,-0.23364754827991754,-0.0652743775511539,-0.019013898271293777,-0.09645569910851644,-0.05902451079470284,0.19849118832299503
2022-05,0.10912379240953882,0.07822170598857356,-0.03021175723400722,-0.1088852095491271,-0.05418519473830041,-0.18555084079302567,-0.07532210555882975,-0.029796379870814,-0.10530826620272335,-0.024334446465276438,0.19906030118978377
2022-06,0.10064654763849966,0.03492865974465145,0.029338852896360172,-0.1777464305625216,-0.13392141847745578,-0.0905972634533696,-0.07384078986170198,-0.0016219758562297684,-0.19962249022522321,0.014837894096610935,0.1428976771873758
2022-07,0.09601282885412629,0.0644772439192279,0.06147874626209287,-0.1020504108959573,-0.18894761582705685,-0.1114862554622536,-0.10838094129392052,-0.03910030291097885,-0.09243815958710581,-0.0003622701696842895,0.13526522481759554
2022-08,0.08265592357198909,0.09006112589663849,-0.010086646757163755,-0.06216863065318547,-0.18303544937337904,-0.1091916947811147,-0.10403854125370378,-0.0418700614543526,-0.13461810365512805,-0.04875913864536619,0.13351468395797883
2022-09,0.09761637966694792,0.1214175662096572,0.02804680492481637,0.007746247993170992,-0.1452167295920247,-0.14781151002995427,-0.11169616718335558,-0.04939649203198753,-0.0533034215317654,-0.07067776384343293,0.167070916992887
2022-10,0.10857298249792675,0.13061609807977018,-0.05842005615749563,-0.025067162745728355,-0.09846071959882409,-0.16013713519383269,-0.10811073002487012,-0.043031422264400286,-0.03208955413537642,-0.03634377234154945,0.19915036696022612
2022-11,0.11063914547094227,0.14312526125042646,0.03148755401086503,-0.02226157784444262,-0.10466609957835937,-0.1258011110147334,-0.14264338461762957,-0.03402588983388196,-0.03795663686755763,-0.0713402653679962,0.17605307414316546
2022-12,0.09474052082410842,0.12700020384087024,0.04883177258502456,-0.010685382586380406,-0.09806288712559225,-0.13780509944187289,-0.14903255933819695,-0.013846893385356003,-0.026965177252325466,-0.11503337416662114,0.17799612945365173
2023-01,0.04615734411234295,0.08791388873257029,0.0704614355249396,-0.02170087006933572,-0.18083439410754318,-0.1383572190309317,-0.15867567560542584,0.025191321415085077,-0.059439567563214606,-0.06812162265390458,0.14314666118470654
2023-02,0.06992713508015001,0.11270318363723365,0.08963144225926926,-0.03134150170147129,-0.1336772085237273,-0.14371520630535753,-0.14752018195368496,-0.04329360052321312,-0.02190572217516933,-0.0803191378424404,0.12596567999828315
2023-03,0.042902488891948434,0.13520116700974566,0.06624119511970786,-0.0018146986856091936,-0.12061906648260522,-0.1732217080513776,-0.13221401534781005,-0.05914913219749505,-0.007026663538067209,-0.09806340113454051,0.1635464635410931
2023-04,0.05651786364755237,0.1722239086411327,0.05255685311473513,0.01835408275051905,-0.06145476625357267,-0.2413796967386593,-0.10068041639428248,-0.05536289007938243,0.012716404271178563,-0.06448513094665037,0.16426798716233487
2023-05,0.054524525635239705,0.1730352733613045,0.03170744736112502,0.03185065122794602,-0.023360596186779152,-0.20933194158975657,-0.09228913876873371,-0.11487787144018909,0.0671460854970734,-0.07640819873162626,0.12546827020022663
2023-06,0.15108975305309152,0.1392271997073566,0.03870401931980234,0.04001090429547328,-0.018294977100079966,-0.11786614733478205,-0.10291228994898607,-0.1411751461855922,0.05299026250224404,-0.09144952779457502,0.10627977275801684
2023-07,0.1510118993233927,0.17072175451965527,0.052938591619602474,-0.005706848699166568,-0.007390087693198506,-0.12591292341094293,-0.12628856938222688,-0.15032978103612948,-0.0006418354695856845,-0.10931664177232808,0.09974106707377126
2023-08,0.18375483360905157,0.15037009142414745,0.036414817799557776,-0.018326687040784533,-0.0029001897047927255,-0.09993806033521158,-0.10261403784218069,-0.17316946259605864,0.01788583457101209,-0.09848098264309135,0.11614500243411144
2023-09,0.21035435910556582,0.15032064909083037,0.03436439341741455,-0.026675280540570445,-0.025449794921032533,-0.08578656764993565,-0.10830282890870734,-0.18551907474215168,0.008572477858811154,-0.03734537867864309,0.12730919508633745
