,EP,BP,SP,MOM_12_1,REV_1M,ROE_TTM,GPM_change,VOL_20D,IVOL,TURN_1M,AMIHUD
2021-08,-0.16857045125418688,-0.1230211574768424,0.004433483282555454,0.1732183848229426,0.13510499317546584,0.014111127158830917,0.06206798095782412,0.19303023856133755,-0.04068578798615245,-0.07804199476329944,0.007714400560562252
2021-09,-0.1644476068744494,-0.11238574612158951,0.002676283998758444,0.1144708273635985,0.14457905209388483,-0.013250297314025678,0.03266422198888359,0.19317827368965318,-0.1092242550490143,-0.0998987407971882,0.013224694708954543
2021-10,-0.19791104029112686,-0.09689470434334146,0.006215599234685883,0.15971363282416345,0.07512168716574137,-0.03367416301910796,0.06454595596139488,0.17480749779678528,-0.10300487956199102,-0.07544755906441186,0.012663280737249927
2021-11,-0.20551688554854053,-0.08751998412851744,-0.04673991126741128,0.15656995283532227,0.013179932458696557,-0.04627715165254967,0.05426788471571371,0.1479857101498473,-0.11891459830938116,-0.050535939198730194,0.07249204973528982
2021-12,-0.11681304275267874,0.0561490073991127,0.030421916884140324,-0.08527659583852142,0.009252289260375543,-0.15549594134054298,-0.03956317122829638,0.007504749056425422,-0.2557251859849313,0.0411198827803983,0.2026782174745767
2022-01,0.05731144274918029,0.13734759150240136,0.037358568947760525,-0.1558778176953219,-0.052964135895732456,-0.12784381833500869,-0.010622535690169984,-0.09771587334940196,-0.1225618740365987,0.009779081082030369,0.1906172607163937
2022-02,-0.05584317750613076,0.11683846998888198,-0.07124857128216881,-0.06483967773880446,-0.020270157621706635,-0.1636253879062314,-0.013220293791643488,0.015823017373134168,-0.1703198434182111,-0.0076330952446313095,0.3003383081284559
2022-03,-0.011378367821543939,0.09732649464570932,-0.060805622120298726,-0.03272516143846889,0.024859807978694862,-0.16772003507740013,-0.027865680817237656,0.07084757072658349,-0.22410097642832588,-0.0472924443173946,0.2350778386283425
2022-04,0.1092477288678333,0.12392523028457056,-0.02949429101968364,-0.15942310134956267,8.486601987815982e-05,-0.12977809959766015,-0.07027600006841636,-0.03192896242657105,-0.11466917778732211,-0.04439672246912685,0.18677582010937513
2022-05,0.14284407648126315,0.07188398456151196,-0.0262650756823141,-0.15535661303310422,-0.07922879598073981,-0.0870623312920815,-0.06968439493777025,-0.0417098068541023,-0.12346663415269898,-0.018279479530299944,0.1842188074941138
2022-06,0.1274151448445972,0.03432350958121965,0.019616753063656244,-0.21811216203119002,-0.14311946035869572,-0.047419914786698276,-0.06358357985435825,-0.0022492260254627513,-0.19043290067455423,0.011437291463633604,0.142290057315934
2022-07,0.11567692123969443,0.06282011360607005,0.03703206659539036,-0.13314497633969588,-0.18825912891382912,-0.07512407780911205,-0.09516630325912447,-0.053649419560469966,-0.10295664513395802,-0.00027718471994186744,0.1358931628227136
