year_month,stock_code,ret_next_month,dominant_factor
2022-05,601298,-0.0434782608695653,VOL_SPIKE_6M
2022-06,601898,-0.12978889757623135,RET_6M
2022-06,601808,-0.05240706886045088,BIAS_20
2022-06,600415,-0.0503031084741391,RET_6M
2022-06,600066,-0.08902140096162903,VOL_SPIKE_6M
2022-06,302132,0.02321914863121699,VOL_SPIKE_6M
2022-06,688187,-0.14364387333639295,UPSHADOW_20
2022-06,002422,0.17699255268578673,VOL_SPIKE_6M
2022-06,605499,-0.10421094961796973,BIAS_20
2022-06,000708,-0.006434519303557984,BIAS_20
2022-06,002028,0.24116782188615837,BIAS_20
2022-07,688303,-0.0971234647705237,VOL_SPIKE_6M
2022-07,601898,0.14195867026055708,RET_6M
2022-07,600066,-0.02664872836407861,VOL_SPIKE_6M
2022-07,300832,-0.11177290584209854,VOL_SPIKE_6M
2022-07,300999,-0.0010900370612599852,BIAS_20
2022-07,605499,-0.005002244596934546,BIAS_20
2022-07,688009,0.010245901639344135,VOL_SPIKE_6M
2022-07,000002,0.026113046547675767,BIAS_20
2022-07,688126,0.01929737753587335,UPSHADOW_20
2022-07,000895,-0.0007325224716528966,UPSHADOW_20
2022-08,688082,-0.010077961589655904,BIAS_20
2022-08,688303,-0.11741542867370669,VOL_SPIKE_6M
2022-08,002028,-0.06780011935354235,BIAS_20
2022-08,600023,-0.0998439937597505,VOL_SPIKE_6M
2022-08,603893,-0.17851160564728408,VOL_SPIKE_6M
2022-08,300866,-0.09781045229343133,VOL_SPIKE_6M
2022-08,600415,-0.08790832068171794,RET_6M
2022-08,002601,-0.10411905690875656,VOL_SPIKE_6M
2022-08,603993,-0.04100761570005851,VOL_SPIKE_6M
2022-08,600918,-0.10978835978835966,UPSHADOW_20
2022-09,601898,-0.17121771217712178,RET_6M
2022-09,002600,0.06279683377308709,VOL_SPIKE_6M
2022-09,300251,-0.05209663686675181,UPSHADOW_20
2022-09,000425,0.03347260007773012,UPSHADOW_20
2022-09,600482,0.08323752586801558,VOL_SPIKE_6M
2022-09,601995,0.006616800920598465,UPSHADOW_20
2022-09,600161,0.02377526121504081,BIAS_20
2022-09,002252,0.020672631903733363,BIAS_20
2022-09,600918,-0.03566121842496284,UPSHADOW_20
2022-09,688303,0.03893733522612042,BIAS_20
2022-10,601898,0.09973285841495994,RET_6M
2022-10,688223,-0.07532149418248613,RET_6M
2022-10,601728,0.10377358490566024,VOL_SPIKE_6M
2022-10,600989,0.1518987341772151,VOL_SPIKE_6M
2022-10,688082,-0.09795405189164463,VOL_SPIKE_6M
2022-10,601916,0.06953642384105962,VOL_SPIKE_6M
2022-10,688256,-0.03558394160583944,VOL_SPIKE_6M
2022-10,000538,0.03701921809506237,UPSHADOW_20
2022-10,002028,0.13064831539506483,UPSHADOW_20
2022-10,601336,0.2272727272727273,UPSHADOW_20
2022-11,600875,-0.13006646683174772,RET_6M
2022-11,688082,0.012417638114546437,VOL_SPIKE_6M
2022-11,605499,0.04035359623442969,RET_6M
2022-11,301236,-0.07589903181189483,BIAS_20
2022-11,688256,-0.1397035635446231,RET_6M
2022-11,688187,-0.019336526521199104,BIAS_20
2022-11,000538,-0.0392312629886431,VOL_SPIKE_6M
2022-11,601728,-0.03418803418803418,VOL_SPIKE_6M
2022-11,688223,-0.02847682119205297,RET_6M
2022-11,688009,0.019120458891013214,BIAS_20
2022-12,601728,0.19469026548672574,VOL_SPIKE_6M
2022-12,600027,-0.009909165978530088,RET_6M
2022-12,600489,0.054958066107548165,UPSHADOW_20
2022-12,605499,0.00016552637386890723,UPSHADOW_20
2022-12,688009,0.009380863039399667,VOL_SPIKE_6M
