year_month,stock_code,ret_next_month,dominant_factor
2018-08,000338,0.06875170346143356,VOL_SPIKE_6M
2018-08,300413,-0.09081196581196582,RET_6M
2018-08,601100,-0.04073789392774785,BIAS_20
2018-09,000002,-0.002881701505301759,BIAS_20
2018-09,600183,-0.09877356161000905,UPSHADOW_20
2018-09,601100,-0.15865384615384615,VOL_SPIKE_6M
2018-09,601877,-0.012715033657441976,UPSHADOW_20
2018-09,000708,-0.08143651997976731,VOL_SPIKE_6M
2018-09,600048,0.035324047043122864,BIAS_20
2018-09,600050,-0.027554535017221604,VOL_SPIKE_6M
2018-09,000301,-0.17028731604765235,UPSHADOW_20
2018-09,600406,-0.016995895330938926,BIAS_20
2018-09,000999,-0.057432432432432456,RET_6M
2018-10,600406,0.013244601030860448,VOL_SPIKE_6M
2018-10,603288,-0.018588254146302385,RET_6M
2018-10,600027,0.09718309859154939,RET_6M
2018-10,600482,0.09794156706507295,VOL_SPIKE_6M
2018-10,600233,-0.05862457722660652,BIAS_20
2018-10,600011,0.06813559322033913,RET_6M
2018-10,601336,-0.05150040551500401,RET_6M
2018-10,000895,0.015978142076502833,BIAS_20
2018-10,601601,-0.06727099236641221,BIAS_20
2018-10,002352,-0.06632180358245832,VOL_SPIKE_6M
2018-11,600061,-0.14050751879699253,BIAS_20
2018-11,000166,-0.08280254777070073,VOL_SPIKE_6M
2018-11,600406,0.05404593260356294,UPSHADOW_20
2018-11,002736,-0.06742738589211617,VOL_SPIKE_6M
2018-11,600547,0.11830461108523527,UPSHADOW_20
2018-11,002142,-0.040971612525607215,RET_6M
2018-11,601668,-0.011718750000000111,UPSHADOW_20
2018-11,601601,-0.094373401534527,RET_6M
2018-11,600027,0.04107830551989733,RET_6M
2018-11,601318,-0.11641771049634941,RET_6M
2018-12,000876,0.09204225887360362,BIAS_20
2018-12,600438,0.23907134767836924,BIAS_20
2018-12,002736,-0.0011123470522802492,VOL_SPIKE_6M
2018-12,000166,0.08506944444444442,VOL_SPIKE_6M
2018-12,600372,0.03322173577131071,RET_6M
2018-12,601668,0.0731225296442688,BIAS_20
2018-12,601901,0.15328467153284664,UPSHADOW_20
2018-12,000002,0.16498762450569138,RET_6M
2018-12,600482,-0.008063265622577087,UPSHADOW_20
2018-12,600011,-0.13022841886680514,BIAS_20
2019-01,600406,-0.034994384347106444,VOL_SPIKE_6M
2019-01,300628,0.15755637294098856,BIAS_20
2019-01,600183,0.15041758990966425,BIAS_20
2019-01,600482,0.13178052211974367,RET_6M
2019-01,600161,0.14407109136351015,VOL_SPIKE_6M
2019-01,601012,0.22182976259409393,UPSHADOW_20
2019-01,300413,0.26830769230769236,UPSHADOW_20
2019-01,600438,0.15985741705511392,RET_6M
2019-01,601877,-0.012584269662921366,BIAS_20
2019-01,000338,0.08024096385542157,UPSHADOW_20
2019-02,600438,0.02182821118991307,RET_6M
2019-02,601012,-0.03691768162646314,RET_6M
2019-02,000975,0.018718404153573065,VOL_SPIKE_6M
2019-02,600161,0.10524782756444484,UPSHADOW_20
2019-02,601877,0.06167501137915332,VOL_SPIKE_6M
2019-02,600547,-0.04662397173300936,RET_6M
2019-02,000100,0.25743589743589745,VOL_SPIKE_6M
2019-02,000166,0.00385604113110527,UPSHADOW_20
2019-02,601100,0.17639450282942604,BIAS_20
2019-02,601628,-0.0020618556701030855,BIAS_20
2019-03,600061,-0.04397834912043308,BIAS_20
2019-03,002736,-0.08865979381443301,VOL_SPIKE_6M
2019-03,000166,-0.06914212548015364,VOL_SPIKE_6M
2019-03,601901,-0.09079445145018916,VOL_SPIKE_6M
2019-03,300394,-0.07110147023379132,RET_6M
2019-03,601628,0.0699527744982289,VOL_SPIKE_6M
2019-03,600438,0.17351739029844993,RET_6M
2019-03,600372,-0.079444891391794,RET_6M
2019-03,300628,0.11168549525922944,RET_6M
2019-03,000630,-0.023494058188772038,VOL_SPIKE_6M
2019-04,600061,-0.11170087284736963,RET_6M
2019-04,002736,-0.03318250377073906,VOL_SPIKE_6M
2019-04,600025,-0.012019230769230727,BIAS_20
2019-04,000100,-0.0782374100719424,VOL_SPIKE_6M
2019-04,000166,-0.07152682255845932,VOL_SPIKE_6M
2019-04,600406,-0.08179029876178567,UPSHADOW_20
2019-04,000596,-0.09171062355069692,BIAS_20
2019-04,600183,0.06550845797139293,BIAS_20
2019-04,002475,-0.1774713087086509,BIAS_20
2019-04,601012,0.049789492952590164,RET_6M
2019-05,600438,-0.08700891781152087,RET_6M
2019-05,601018,-0.03308823529411775,VOL_SPIKE_6M
2019-05,002311,-0.02542023542344163,UPSHADOW_20
2019-05,601919,0.052208835341365445,UPSHADOW_20
2019-05,601628,0.09055999999999997,UPSHADOW_20
2019-05,600061,0.14168105165316702,RET_6M
2019-05,601318,0.12163668205699718,BIAS_20
2019-05,600066,0.040770453048095234,VOL_SPIKE_6M
2019-05,601100,0.038797571449726176,UPSHADOW_20
2019-05,603501,0.3074910820451844,RET_6M
2019-06,002311,-0.01945671585675357,BIAS_20
2019-06,300661,0.4599804231609066,UPSHADOW_20
2019-06,601318,-0.005867045185710795,UPSHADOW_20
2019-06,000938,0.18720117690327331,BIAS_20
2019-06,600036,0.043443282381335546,UPSHADOW_20
2019-06,600233,0.08027188865512214,BIAS_20
2019-06,002142,-0.009799918334013835,BIAS_20
2019-06,601901,-0.023160762942779245,BIAS_20
2019-06,002179,0.10308404009252126,VOL_SPIKE_6M
2019-06,000708,0.02828054298642524,RET_6M
2019-07,603369,0.0780780780780781,RET_6M
2019-07,603501,0.3118789856147113,BIAS_20
2019-07,600845,0.08754830151681192,RET_6M
2019-07,600061,-0.022192739114702764,UPSHADOW_20
2019-07,600588,0.11547513248411834,BIAS_20
2019-07,601899,0.0,VOL_SPIKE_6M
2019-07,000999,0.022114720110573582,UPSHADOW_20
2019-07,002736,-0.052062204192021566,RET_6M
2019-07,002352,0.1134012600140002,VOL_SPIKE_6M
2019-07,603986,0.34512217194570116,BIAS_20
2019-08,600150,-0.09498878085265527,VOL_SPIKE_6M
2019-08,603501,0.11417589871128198,RET_6M
2019-08,000938,-0.04979127593925825,BIAS_20
2019-08,603369,0.0874905039250442,UPSHADOW_20
2019-08,002938,0.1822645869439632,RET_6M
2019-08,002352,-0.04827104435906393,BIAS_20
2019-08,002311,-0.051531420524555616,BIAS_20
2019-08,600845,0.07843241236676057,RET_6M
2019-08,300308,0.027579440780509,BIAS_20
2019-08,600588,-0.036788952248869355,BIAS_20
2019-09,603501,0.12104301948051943,VOL_SPIKE_6M
2019-09,600150,-0.07134986225895312,UPSHADOW_20
2019-09,000596,-0.03998663685657755,RET_6M
2019-09,600588,-0.04273569732710425,RET_6M
2019-09,600845,-0.11575531077891432,RET_6M
2019-09,002352,0.005358191426893644,BIAS_20
2019-09,600346,0.07902338376891316,VOL_SPIKE_6M
2019-09,601872,0.15529010238907826,BIAS_20
2019-09,600886,-0.07438172997278425,BIAS_20
2019-09,600025,0.05369127516778538,VOL_SPIKE_6M
2019-10,601100,0.12105682724063316,UPSHADOW_20
2019-10,002938,0.1190053285968029,RET_6M
2019-10,603259,-0.06458427644484677,BIAS_20
2019-10,000001,-0.05965622890377531,BIAS_20
2019-10,603369,-0.03582591969223381,BIAS_20
2019-10,002142,-0.01584728975328653,BIAS_20
2019-10,300251,0.12432884429187574,BIAS_20
2019-10,600845,0.09231453675898127,RET_6M
2019-10,002459,0.0006802721088436936,VOL_SPIKE_6M
2019-10,002466,0.1876750700280112,BIAS_20
2019-11,603259,0.0468623971608324,RET_6M
2019-11,300661,0.1798089067047388,VOL_SPIKE_6M
2019-11,600926,0.05182760501909445,UPSHADOW_20
2019-11,601628,0.06280070904026336,BIAS_20
2019-11,603501,0.14534467679096785,RET_6M
2019-11,600809,0.004022689778300004,RET_6M
2019-11,601100,0.14049167005282404,RET_6M
2019-11,002142,0.05892040256175668,UPSHADOW_20
2019-11,600233,0.019295706705258153,VOL_SPIKE_6M
2019-11,000792,0.023221634332745378,VOL_SPIKE_6M
2019-12,000708,-0.06746031746031755,BIAS_20
2019-12,603799,0.1983788982003023,BIAS_20
2019-12,603501,0.2939951405761887,RET_6M
2019-12,002241,0.18524608133289489,RET_6M
2019-12,600845,0.14351381687957665,RET_6M
2019-12,300124,-0.045358692566608516,UPSHADOW_20
2019-12,300413,0.31560520173391127,VOL_SPIKE_6M
2019-12,601058,0.051061906913691946,RET_6M
2019-12,600585,-0.12407886875124474,BIAS_20
2019-12,601100,0.01487485525964205,RET_6M
2020-01,601872,-0.19845360824742264,RET_6M
2020-01,603799,-0.19935801903015016,RET_6M
2020-01,601901,-0.08992805755395683,BIAS_20
2020-01,600061,-0.07166199813258634,BIAS_20
2020-01,300308,0.16048387096774208,RET_6M
2020-01,601808,-0.08266666666666667,RET_6M
2020-01,300251,0.02553520763476924,RET_6M
2020-01,601236,0.19047619047619047,RET_6M
2020-01,300661,0.16972790568536156,RET_6M
2020-01,300124,-0.032136105860113395,UPSHADOW_20
2020-02,601689,-0.18467583497053053,VOL_SPIKE_6M
2020-02,002460,-0.22567032789533192,VOL_SPIKE_6M
2020-02,300413,-0.010845126306044062,RET_6M
2020-02,603799,-0.2217926689576174,RET_6M
2020-02,300476,-0.20357582064137736,RET_6M
2020-02,688012,-0.14727722772277219,RET_6M
2020-02,002241,-0.26313828535571415,RET_6M
2020-02,002920,-0.29207581639643754,VOL_SPIKE_6M
2020-02,603986,-0.33337884092172365,RET_6M
2020-02,002600,-0.2744725738396624,RET_6M
2020-03,002920,0.34580645161290313,RET_6M
2020-03,600588,0.14681237976622752,BIAS_20
2020-03,002028,0.09717947994014509,VOL_SPIKE_6M
2020-03,300316,0.22813144034806498,RET_6M
2020-03,601100,0.12846746883781268,BIAS_20
2020-03,601066,0.12758620689655165,UPSHADOW_20
2020-03,300476,0.2622639268321654,RET_6M
2020-03,601236,-0.029940119760478945,BIAS_20
2020-03,300661,0.17537713747728412,RET_6M
2020-03,000708,0.12242562929061784,RET_6M
2020-04,300122,0.05860596584075051,UPSHADOW_20
2020-04,601100,0.060209424083769614,BIAS_20
2020-04,600515,0.32303090727816564,VOL_SPIKE_6M
2020-04,600039,0.03415623943185664,VOL_SPIKE_6M
2020-04,002311,0.12984215663177734,BIAS_20
2020-04,300628,-0.005855099711273737,RET_6M
2020-04,688012,0.2918600499821493,RET_6M
2020-04,300413,0.14076025592773833,RET_6M
2020-04,002371,-0.001121635094715745,RET_6M
2020-04,000708,-0.00815494393476035,RET_6M
2020-05,002709,0.2098592780351367,RET_6M
2020-05,300782,0.33324849564600867,BIAS_20
2020-05,601689,0.16621179039301293,BIAS_20
2020-05,002371,0.12483537811048717,BIAS_20
2020-05,300316,0.1612392004498746,BIAS_20
2020-05,300476,0.12171150600615488,BIAS_20
2020-05,000975,-0.019374333451830705,VOL_SPIKE_6M
2020-05,300394,0.2871182586094867,BIAS_20
2020-05,300124,0.10662902437700184,UPSHADOW_20
2020-05,300502,0.35685939619229434,RET_6M
2020-06,002920,0.1558856412713625,BIAS_20
2020-06,688012,0.004924536044867978,VOL_SPIKE_6M
2020-06,300759,0.0678824721377913,VOL_SPIKE_6M
2020-06,600600,0.08490927187811015,BIAS_20
2020-06,300413,0.044158398140698996,BIAS_20
2020-06,600515,0.32649572649572645,BIAS_20
2020-06,002371,0.21987922109933455,VOL_SPIKE_6M
2020-06,601689,0.21904984788205017,RET_6M
2020-06,600926,0.09323388385721887,UPSHADOW_20
2020-06,601100,0.1323277529145257,RET_6M
2020-07,300759,0.04924098671726762,BIAS_20
2020-07,603893,-0.1770581432026076,BIAS_20
2020-07,300014,-0.1858839124022179,RET_6M
2020-07,300347,0.03992735045929141,BIAS_20
2020-07,600161,-0.1470882221777976,RET_6M
2020-07,300661,-0.21445967498599072,BIAS_20
2020-07,300502,-0.07551118982450489,BIAS_20
2020-07,300394,-0.058904764434057455,BIAS_20
2020-07,002920,-0.017410529224817006,RET_6M
2020-07,600999,0.0009760858955589757,VOL_SPIKE_6M
2020-08,002625,-0.03542361574382924,BIAS_20
2020-08,002352,-0.045849535080304316,UPSHADOW_20
2020-08,300274,0.253483206569294,BIAS_20
2020-08,300122,0.030777063801397553,BIAS_20
2020-08,002028,-0.0721186073104374,BIAS_20
2020-08,300124,0.03763077025482864,UPSHADOW_20
2020-08,002311,-0.1333958074439261,BIAS_20
2020-08,300661,0.049797654160093296,RET_6M
2020-08,600176,-0.027584335714931685,BIAS_20
2020-08,002920,0.019969062016593986,RET_6M
2020-09,600926,0.10113237016790322,VOL_SPIKE_6M
2020-09,600809,0.13588391836239078,RET_6M
2020-09,600346,0.03986675263271011,VOL_SPIKE_6M
2020-09,600436,-0.057622709794164284,RET_6M
2020-09,600176,-0.03394717261904756,VOL_SPIKE_6M
2020-09,000596,-0.030348480549137302,RET_6M
2020-09,302132,0.0,VOL_SPIKE_6M
2020-09,601838,0.04800724637681175,VOL_SPIKE_6M
2020-09,300124,0.10950380087885314,RET_6M
2020-09,300033,-0.15481291881165338,BIAS_20
2020-10,002709,0.26433621366849946,BIAS_20
2020-10,300122,-0.22018457345164222,RET_6M
2020-10,601878,0.1095890410958904,BIAS_20
2020-10,002625,0.046564885496183095,RET_6M
2020-10,002920,0.0865744742149237,RET_6M
2020-10,600845,-0.0478401846559684,UPSHADOW_20
2020-10,300661,0.14109003243119123,UPSHADOW_20
2020-10,300124,0.19862584680022732,RET_6M
2020-10,601788,0.06709558823529393,UPSHADOW_20
2020-10,688169,-0.02410584008730099,BIAS_20
2020-11,002709,0.3209692451071764,VOL_SPIKE_6M
2020-11,601919,0.22995169082125622,BIAS_20
2020-11,600809,0.5592884222805483,RET_6M
2020-11,300122,0.18412704443135852,RET_6M
2020-11,601012,0.3420605084138917,VOL_SPIKE_6M
2020-11,300124,0.2116895124010132,RET_6M
2020-11,600926,-0.018456883509833544,VOL_SPIKE_6M
2020-11,601901,0.14973262032085577,UPSHADOW_20
2020-11,603369,0.18018224978941721,BIAS_20
2020-11,000001,-0.020263194418158603,BIAS_20
2020-12,000807,0.002539558507520967,BIAS_20
2020-12,600346,0.3800270964061607,UPSHADOW_20
2020-12,601919,0.0164964650432049,VOL_SPIKE_6M
2020-12,601127,0.07774647887323938,BIAS_20
2020-12,002709,-0.08122854052020134,RET_6M
2020-12,600918,-0.2156756756756757,BIAS_20
2020-12,000301,0.4313084112149532,VOL_SPIKE_6M
2020-12,603260,0.32444719983467674,VOL_SPIKE_6M
2020-12,300274,0.44991524904527536,VOL_SPIKE_6M
2020-12,300782,0.10772020675142313,RET_6M
2021-01,600809,-0.16377260262233262,RET_6M
2021-01,601919,0.018547140649149974,VOL_SPIKE_6M
2021-01,600760,0.05517132147193937,RET_6M
2021-01,002709,-0.12759803419678517,VOL_SPIKE_6M
2021-01,600176,-0.003546839140413094,RET_6M
2021-01,600918,-0.04410751206064789,UPSHADOW_20
2021-01,601100,-0.18922140502155727,RET_6M
2021-01,601127,0.042864610559330885,VOL_SPIKE_6M
2021-01,300124,-0.10362775204288766,RET_6M
2021-01,300014,-0.1971812406340362,BIAS_20
2021-02,300274,-0.16998651577995127,BIAS_20
2021-02,601058,-0.024840764331210186,VOL_SPIKE_6M
2021-02,601127,0.21102756892230579,BIAS_20
2021-02,002466,-0.15895573601738544,VOL_SPIKE_6M
2021-02,000301,-0.0056162246489858125,VOL_SPIKE_6M
2021-02,601901,0.011210762331838486,VOL_SPIKE_6M
2021-02,603799,-0.2305875227135069,RET_6M
2021-02,600346,-0.18841059602649002,RET_6M
2021-02,002415,0.006121855708887125,RET_6M
2021-02,600031,-0.1693014770728658,VOL_SPIKE_6M
2021-03,000807,0.277194583903849,UPSHADOW_20
2021-03,000301,0.06306871666143721,RET_6M
2021-03,600438,0.07606113951993732,RET_6M
2021-03,601058,0.12170694535162219,RET_6M
2021-03,601919,0.3517730496453899,RET_6M
2021-03,601618,-0.09798994974874375,VOL_SPIKE_6M
2021-03,600031,-0.09575461968720811,RET_6M
2021-03,300274,0.2524471497902443,RET_6M
2021-03,603799,0.18956152090057476,RET_6M
2021-03,600036,0.03129896434440327,UPSHADOW_20
2021-04,600025,-0.06615384615384612,VOL_SPIKE_6M
2021-04,601919,0.16946484784889826,RET_6M
2021-04,688169,-0.053903293227136606,BIAS_20
2021-04,601009,0.14497161394971614,VOL_SPIKE_6M
2021-04,603799,0.26550195222023665,RET_6M
2021-04,600115,0.03867403314917128,UPSHADOW_20
2021-04,600039,0.07434594391116112,VOL_SPIKE_6M
2021-04,600809,0.1282641638558928,RET_6M
2021-04,000301,0.1531877213695394,RET_6M
2021-04,300274,0.0795678444765533,RET_6M
2021-05,601919,0.4288918797667116,RET_6M
2021-05,002709,0.1403750900921623,BIAS_20
2021-05,000807,-0.14266030736618962,RET_6M
2021-05,300274,0.18740684410646402,BIAS_20
2021-05,300782,0.26208959527156095,RET_6M
2021-05,600039,-0.13279607568325158,VOL_SPIKE_6M
2021-05,603260,0.20148291424887166,BIAS_20
2021-05,300122,-0.04339581358033684,BIAS_20
2021-05,600809,-0.03212613026355127,RET_6M
2021-05,688169,-0.05472050152996499,BIAS_20
2021-06,000408,0.2553384139440127,VOL_SPIKE_6M
2021-06,601377,-0.0795698924731183,VOL_SPIKE_6M
2021-06,601901,-0.0628218331616891,VOL_SPIKE_6M
2021-06,601919,-0.24835164835164836,VOL_SPIKE_6M
2021-06,002709,-0.05291467760371149,BIAS_20
2021-06,002049,0.23917868218763316,UPSHADOW_20
2021-06,300059,-0.053066147137953434,BIAS_20
2021-06,600809,-0.10583542977877658,RET_6M
2021-06,600436,-0.18358283619929827,RET_6M
2021-06,600515,0.15902004454342977,RET_6M
2021-07,000408,0.08985995071226771,VOL_SPIKE_6M
2021-07,601919,0.17460317460317465,VOL_SPIKE_6M
2021-07,603893,-0.19605815089352407,VOL_SPIKE_6M
2021-07,300782,-0.05990253559735004,RET_6M
2021-07,603260,1.0631572029442693,RET_6M
2021-07,002709,0.34941076245917935,VOL_SPIKE_6M
2021-07,000983,0.30276883451384395,VOL_SPIKE_6M
2021-07,000301,0.19131702575733045,RET_6M
2021-07,600436,-0.05177466080323467,RET_6M
2021-07,300759,-0.027668976599377282,RET_6M
2021-08,300661,0.03977836720745942,RET_6M
2021-08,600111,-0.2371196222455404,RET_6M
2021-08,000408,-0.12370394881976621,RET_6M
2021-08,000301,-0.13149306499864033,RET_6M
2021-08,601618,-0.1306532663316582,VOL_SPIKE_6M
2021-08,603260,-0.16876373713885262,RET_6M
2021-08,603893,-0.09163033378600527,RET_6M
2021-08,000983,0.028568604191379965,RET_6M
2021-08,000807,-0.15548295216553576,RET_6M
2021-08,300394,-0.06690720840850262,BIAS_20
2021-09,600111,0.14299141478399413,BIAS_20
2021-09,000792,-0.03277027027027035,VOL_SPIKE_6M
2021-09,600010,-0.1134911687335588,BIAS_20
2021-09,601618,-0.06743737957610796,BIAS_20
2021-09,600160,0.04090486519987602,BIAS_20
2021-09,000408,0.0810623701932156,RET_6M
2021-09,000983,-0.22085535800096112,BIAS_20
2021-09,600803,0.007103459802774603,VOL_SPIKE_6M
2021-09,000301,-0.03100046970408643,BIAS_20
2021-09,601669,-0.03065134099616862,VOL_SPIKE_6M
2021-10,600011,-0.19444444444444453,BIAS_20
2021-10,601669,-0.1996047430830039,RET_6M
2021-10,600025,-0.11612903225806459,BIAS_20
2021-10,600233,0.1041889007470651,VOL_SPIKE_6M
2021-10,300476,0.1610951926138171,BIAS_20
2021-10,300661,0.05863775895597945,RET_6M
2021-10,600039,-0.001620089104900857,VOL_SPIKE_6M
2021-10,002709,-0.18146822155407627,RET_6M
2021-10,600958,0.02207792207792214,RET_6M
2021-10,600515,-0.033070088845014944,UPSHADOW_20
2021-11,601669,0.22962962962962985,VOL_SPIKE_6M
2021-11,600039,0.003346855983773045,VOL_SPIKE_6M
2021-11,600011,0.5604253947792459,VOL_SPIKE_6M
2021-11,601058,0.06320478908534044,VOL_SPIKE_6M
2021-11,603260,-0.1448945937513928,RET_6M
2021-11,300124,0.04572800080213568,UPSHADOW_20
2021-11,300661,-0.09912023015204319,RET_6M
2021-11,601111,0.14348302300109506,VOL_SPIKE_6M
2021-11,002028,-0.10167642826371892,BIAS_20
2021-11,605117,-0.030011962564210903,UPSHADOW_20
2021-12,000776,-0.15408761160714302,UPSHADOW_20
2021-12,600039,-0.11129081168502986,VOL_SPIKE_6M
2021-12,300476,-0.1437673130193906,VOL_SPIKE_6M
2021-12,002028,-0.07539180475063256,VOL_SPIKE_6M
2021-12,601689,0.018895526027063125,BIAS_20
2021-12,002463,0.041585318235064506,VOL_SPIKE_6M
2021-12,600111,-0.1882139177256562,RET_6M
2021-12,603893,-0.22208544532947128,RET_6M
2021-12,302132,-0.18040893961008087,VOL_SPIKE_6M
2021-12,002916,-0.029707668944570997,VOL_SPIKE_6M
2022-01,600011,0.1849648458626285,VOL_SPIKE_6M
2022-01,601669,-0.1162136832239925,RET_6M
2022-01,000408,0.18457943925233655,BIAS_20
2022-01,000999,0.032581453634085156,VOL_SPIKE_6M
2022-01,601456,0.0060975609756097615,UPSHADOW_20
2022-01,300498,-0.0328707085463843,BIAS_20
2022-01,600039,0.16446769790718818,RET_6M
2022-01,000792,0.1576043465442447,BIAS_20
2022-01,605117,0.10103626943005173,RET_6M
2022-01,601689,0.11438143096434561,VOL_SPIKE_6M
2022-02,601111,-0.07787610619469032,UPSHADOW_20
2022-02,600115,-0.13351134846461954,BIAS_20
2022-02,600029,-0.1069609507640068,VOL_SPIKE_6M
2022-02,601456,-0.10370370370370363,VOL_SPIKE_6M
2022-02,300498,0.13141993957703924,RET_6M
2022-02,601669,-0.047720042417815356,RET_6M
2022-02,000999,0.2667206040992449,VOL_SPIKE_6M
2022-02,000876,0.10472308627408933,VOL_SPIKE_6M
2022-02,002463,-0.21240130945503566,BIAS_20
2022-02,601838,0.04071856287425146,VOL_SPIKE_6M
2022-03,600039,0.0010482180293500676,RET_6M
2022-03,300442,-0.015609990393852025,VOL_SPIKE_6M
2022-03,300803,0.15380847416115606,VOL_SPIKE_6M
2022-03,601808,-0.08432976714915041,VOL_SPIKE_6M
2022-03,605117,0.038305416880511256,BIAS_20
2022-03,600011,0.05647263249348389,RET_6M
2022-03,600233,0.03646833013435713,RET_6M
2022-03,601111,0.03934740882917476,VOL_SPIKE_6M
2022-03,000999,-0.1869278262720886,VOL_SPIKE_6M
2022-03,600026,0.23268206039076378,BIAS_20
2022-04,000999,0.1898402723225976,BIAS_20
2022-04,000876,0.017822169996082993,UPSHADOW_20
2022-04,300498,-0.03155403628714182,RET_6M
2022-04,300803,-0.10210146465718539,RET_6M
2022-04,601838,-0.08955223880597007,RET_6M
2022-04,601236,-0.12560856864654324,BIAS_20
2022-04,000983,0.01714192867007891,BIAS_20
2022-04,600372,0.21331257298559758,UPSHADOW_20
2022-04,601689,0.11269509647290166,RET_6M
2022-04,601111,0.023084025854108958,RET_6M
2022-05,300803,0.3938534278959811,RET_6M
2022-05,600026,0.015075376884422065,RET_6M
2022-05,601838,0.12719050310910118,RET_6M
2022-05,000983,-0.06166134185303518,RET_6M
2022-05,601009,0.0061309030654514984,VOL_SPIKE_6M
2022-05,600926,0.09999999999999987,UPSHADOW_20
2022-05,300832,0.12662420382165607,BIAS_20
2022-05,601111,0.1985559566787003,UPSHADOW_20
2022-05,000975,-0.04793171372291527,VOL_SPIKE_6M
2022-05,601236,0.1670378619153674,VOL_SPIKE_6M
2022-06,601872,0.22398190045248878,UPSHADOW_20
2022-06,600026,0.22607260726072598,BIAS_20
2022-06,600233,-0.05252678486773488,RET_6M
2022-06,000983,-0.06571331290432414,RET_6M
2022-06,601808,-0.05240706886045088,BIAS_20
2022-06,000792,-0.03067122305193437,UPSHADOW_20
2022-06,300803,-0.10888738127544095,UPSHADOW_20
2022-06,002466,-0.07451472798007452,BIAS_20
2022-06,601111,-0.1686746987951807,RET_6M
2022-06,300442,-0.04264349232012932,UPSHADOW_20
2022-07,601878,0.021505376344086002,VOL_SPIKE_6M
2022-07,601111,0.06793478260869557,BIAS_20
2022-07,600026,0.11305518169582762,RET_6M
2022-07,601628,0.10145739910313889,VOL_SPIKE_6M
2022-07,000999,0.1147846953739502,RET_6M
2022-07,300442,-0.01984378298501155,UPSHADOW_20
2022-07,600066,-0.02664872836407861,VOL_SPIKE_6M
2022-07,601788,0.07559395248380141,VOL_SPIKE_6M
2022-07,002466,-0.010909454860879464,RET_6M
2022-07,000963,-0.06226286433654449,BIAS_20
2022-08,601788,-0.18022088353413668,UPSHADOW_20
2022-08,600026,0.28295042321644504,BIAS_20
2022-08,002384,-0.10476637463496041,BIAS_20
2022-08,600160,-0.11527024663284935,BIAS_20
2022-08,601872,-0.052092228864218715,BIAS_20
2022-08,600150,-0.09543918918918914,BIAS_20
2022-08,000975,0.12122479712206147,BIAS_20
2022-08,688223,-0.0017931858936043321,BIAS_20
2022-08,601058,-0.11068254234445751,BIAS_20
2022-08,688082,-0.010077961589655904,BIAS_20
2022-09,601788,0.06613594611145146,UPSHADOW_20
2022-09,600026,-0.06534715677034242,RET_6M
2022-09,600027,-0.08734693877551025,RET_6M
2022-09,600803,-0.16591203104786556,BIAS_20
2022-09,605117,-0.22141380874766858,RET_6M
2022-09,000596,-0.2753838166580138,UPSHADOW_20
2022-09,601872,-0.018018018018017945,RET_6M
2022-09,600011,-0.11708860759493678,BIAS_20
2022-09,601878,0.0899898887765418,UPSHADOW_20
2022-09,002600,0.06279683377308709,VOL_SPIKE_6M
2022-10,688111,-0.12023931623931627,VOL_SPIKE_6M
2022-10,600026,-0.09042016806722697,RET_6M
2022-10,300015,0.09717092077584355,UPSHADOW_20
2022-10,000596,0.20932884924696582,RET_6M
2022-10,300832,-0.14843611945573432,BIAS_20
2022-10,000975,0.0014111954841744545,RET_6M
2022-10,601111,0.08227848101265822,UPSHADOW_20
2022-10,600027,0.08676207513416823,RET_6M
2022-10,688223,-0.07532149418248613,RET_6M
2022-10,600515,0.08835027365129022,BIAS_20
2022-11,300832,0.01992114546586432,VOL_SPIKE_6M
2022-11,600588,0.05499500187429729,VOL_SPIKE_6M
2022-11,000999,-0.20956937799043063,BIAS_20
2022-11,600875,-0.13006646683174772,RET_6M
2022-11,601808,-0.06426858513189448,VOL_SPIKE_6M
2022-11,688082,0.012417638114546437,VOL_SPIKE_6M
2022-11,601788,-0.08067729083665331,UPSHADOW_20
2022-11,000975,-0.22795597906321308,RET_6M
2022-11,600027,-0.003292181069958877,RET_6M
2022-11,301236,-0.07589903181189483,BIAS_20
2022-12,000617,0.0681329189576858,BIAS_20
2022-12,600050,0.1677675033025099,BIAS_20
2022-12,000999,0.0378329297820823,VOL_SPIKE_6M
2022-12,001979,0.17581739666872287,RET_6M
2022-12,000975,0.12950890916992597,RET_6M
2022-12,600027,-0.009909165978530088,RET_6M
2022-12,601021,-0.06295032233598785,VOL_SPIKE_6M
2022-12,600029,-0.03485670023237797,VOL_SPIKE_6M
2022-12,605499,0.00016552637386890723,UPSHADOW_20
2022-12,601698,0.0940766550522647,VOL_SPIKE_6M
2023-01,002252,-0.0032388128759335277,BIAS_20
2023-01,603369,0.10972301091551517,UPSHADOW_20
2023-01,600515,-0.06892067620286091,RET_6M
2023-01,601021,0.02460542290570622,VOL_SPIKE_6M
2023-01,002422,0.06259883308795477,RET_6M
2023-01,600029,0.07704654895666119,VOL_SPIKE_6M
2023-01,600845,-0.01060833083608037,BIAS_20
2023-01,600115,0.010738255033557076,VOL_SPIKE_6M
2023-01,600009,-0.03072370191014262,VOL_SPIKE_6M
2023-01,600027,-0.014178482068390341,RET_6M
2023-02,300803,0.04047712162690664,BIAS_20
2023-02,600958,-0.04013377926421413,VOL_SPIKE_6M
2023-02,300033,0.7488390056424798,RET_6M
2023-02,000807,0.020174482006543037,RET_6M
